classification,chromosome,region_start,region_end,transcript,gene_uniprot,gene_eggnog,description_uniprot,saccver,Tissue specificity
high_div,chr5,61400000,73400000,FUN_016663,,,,,
high_div,chr5,61400000,73400000,FUN_016664,ATP6AP2,ATP6AP2,Renin receptor (ATPase H(+)-transporting lysosomal accessory protein 2) (ATPase H(+)-transporting lysosomal-interacting protein 2) (Renin/prorenin receptor) [Cleaved into: Renin receptor extracellular fragment; Renin receptor cytoplasmic fragment],Q6AXS4,TISSUE SPECIFICITY: Expressed in the brain. {ECO:0000269|PubMed:32165585}.
high_div,chr5,61400000,73400000,FUN_016665,MED14,MED14,Mediator of RNA polymerase II transcription subunit 14 (Activator-recruited cofactor 150 kDa component) (ARC150) (Cofactor required for Sp1 transcriptional activation subunit 2) (CRSP complex subunit 2) (Mediator complex subunit 14) (RGR1 homolog) (hRGR1) (Thyroid hormone receptor-associated protein complex 170 kDa component) (Trap170) (Transcriptional coactivator CRSP150) (Vitamin D3 receptor-interacting protein complex 150 kDa component) (DRIP150),O60244,TISSUE SPECIFICITY: Ubiquitous.
high_div,chr5,61400000,73400000,FUN_016666,,,,,
high_div,chr5,61400000,73400000,FUN_016667,,,,,
high_div,chr5,61400000,73400000,FUN_016668,,,,,
high_div,chr5,61400000,73400000,FUN_016669,,,,,
high_div,chr5,61400000,73400000,FUN_016670,,,,,
high_div,chr5,61400000,73400000,FUN_016671,,,,,
high_div,chr5,61400000,73400000,FUN_016672,USP9X,USP9X,"Probable ubiquitin carboxyl-terminal hydrolase FAF-X (EC 3.4.19.12) (Deubiquitinating enzyme FAF-X) (Fat facets in mammals) (hFAM) (Fat facets protein-related, X-linked) (Ubiquitin thioesterase FAF-X) (Ubiquitin-specific protease 9, X chromosome) (Ubiquitin-specific-processing protease FAF-X)",Q93008,TISSUE SPECIFICITY: Widely expressed in embryonic and adult tissues. {ECO:0000269|PubMed:8922996}.
high_div,chr5,61400000,73400000,FUN_016673,RPL8,RPL8,Large ribosomal subunit protein uL2 (60S ribosomal protein L8),P62919,
high_div,chr5,61400000,73400000,FUN_016674,DDX3X,DDX3X,"ATP-dependent RNA helicase DDX3X (EC 3.6.4.13) (CAP-Rf) (DEAD box protein 3, X-chromosomal) (DEAD box, X isoform) (DBX) (Helicase-like protein 2) (HLP2)",O00571,"TISSUE SPECIFICITY: Widely expressed (PubMed:15294876). In testis, expressed in spermatids (PubMed:15294876). Expressed in epidermis and liver (at protein level) (PubMed:16818630, PubMed:16301996). {ECO:0000269|PubMed:15294876, ECO:0000269|PubMed:16301996, ECO:0000269|PubMed:16818630}."
high_div,chr5,61400000,73400000,FUN_016675,NYX,NYX,Nyctalopin,Q9GZU5,"TISSUE SPECIFICITY: Expressed in kidney and retina. Also at low levels in brain, testis and muscle. Within the retina, expressed in the inner segment of photoreceptors, outer and inner nuclear layers and the ganglion cell layer. {ECO:0000269|PubMed:11062471, ECO:0000269|PubMed:11062472}."
high_div,chr5,61400000,73400000,FUN_016678,CASK,CASK,Peripheral plasma membrane protein CASK (EC 2.7.11.1) (Calcium/calmodulin-dependent serine protein kinase),O70589,
high_div,chr5,61400000,73400000,FUN_016680,,,,,
high_div,chr5,61400000,73400000,FUN_016681,,,,,
high_div,chr5,61400000,73400000,FUN_30964,GTF2IRD2,,General transcription factor II-I repeat domain-containing protein 2A (GTF2I repeat domain-containing protein 2A) (Transcription factor GTF2IRD2-alpha),Q86UP8,TISSUE SPECIFICITY: Ubiquitous. {ECO:0000269|PubMed:15100712}.
high_div,chr5,61400000,73400000,FUN_016682,,,,,
high_div,chr5,61400000,73400000,FUN_016683,,,,,
high_div,chr5,61400000,73400000,FUN_016684,,,,,
high_div,chr5,61400000,73400000,FUN_016685,MAOA,MAOA,Amine oxidase [flavin-containing] A (EC 1.4.3.21) (EC 1.4.3.4) (Monoamine oxidase type A) (MAO-A),Q5RE60,
high_div,chr5,61400000,73400000,FUN_016686,,,,,
high_div,chr5,61400000,73400000,FUN_016687,MAOB,MAOB,Amine oxidase [flavin-containing] B (EC 1.4.3.21) (EC 1.4.3.4) (Monoamine oxidase type B) (MAO-B),P27338,
high_div,chr5,61400000,73400000,FUN_016688,NDP,NDP,Norrin (Norrie disease protein homolog),Q60HE4,
high_div,chr5,61400000,73400000,FUN_30965,EFHC2,EFHC2,EF-hand domain-containing family member C2,Q32TG3,
high_div,chr5,61400000,73400000,FUN_016689,,,,,
high_div,chr5,61400000,73400000,FUN_016690,FUNDC1,FUNDC1,FUN14 domain-containing protein 1,E1BWM5,
high_div,chr5,61400000,73400000,FUN_016572,,,,,
high_div,chr5,61400000,73400000,FUN_016573,,CXorf58,Uncharacterized protein CXorf58 homolog,A0A5F8MPE6,
high_div,chr5,61400000,73400000,FUN_016574,,,,,
high_div,chr5,61400000,73400000,FUN_016575,EIF2S3,EIF2S3,Eukaryotic translation initiation factor 2 subunit 3 (EC 3.6.5.3) (Eukaryotic translation initiation factor 2 subunit gamma) (eIF-2-gamma),Q5ZMS3,
high_div,chr5,61400000,73400000,FUN_016576,,,,,
high_div,chr5,61400000,73400000,FUN_016577,ZFX,ZFX,Zinc finger X-chromosomal protein,O62836,
high_div,chr5,61400000,73400000,FUN_016578,TMPO,,"Lamina-associated polypeptide 2, isoform alpha (Thymopoietin isoform alpha) (TP alpha) (Thymopoietin-related peptide isoform alpha) (TPRP isoform alpha) [Cleaved into: Thymopoietin (TP) (Splenin); Thymopentin (TP5)]",P42166,TISSUE SPECIFICITY: Expressed in many tissues. Most abundant in adult thymus and fetal liver.
high_div,chr5,61400000,73400000,FUN_016579,PDK3,PDK3,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial (EC 2.7.11.2) (Pyruvate dehydrogenase kinase isoform 3)",Q922H2,
high_div,chr5,61400000,73400000,FUN_016580,,,,,
high_div,chr5,61400000,73400000,FUN_016581,PCYT1B,PCYT1B,Choline-phosphate cytidylyltransferase B (EC 2.7.7.15) (CCT-beta) (CTP:phosphocholine cytidylyltransferase B) (CCT B) (CT B) (Phosphorylcholine transferase B),Q9QZC4,
high_div,chr5,61400000,73400000,FUN_30959,POLA1,POLA1,DNA polymerase alpha catalytic subunit (EC 2.7.7.7) (DNA polymerase alpha catalytic subunit p180),P09884,
high_div,chr5,61400000,73400000,FUN_016584,POLA1,POLA1,DNA polymerase alpha catalytic subunit (EC 2.7.7.7) (DNA polymerase alpha catalytic subunit p180),P09884,
high_div,chr5,61400000,73400000,FUN_016586,ARX,ARX,Aristaless-related homeobox protein (ARX),O42115,TISSUE SPECIFICITY: Expressed in brain.
high_div,chr5,61400000,73400000,FUN_016587,,,,,
high_div,chr5,61400000,73400000,FUN_016588,,,,,
high_div,chr5,61400000,73400000,FUN_016589,,,,,
high_div,chr5,61400000,73400000,FUN_016590,,,,,
high_div,chr5,61400000,73400000,FUN_016591,,,,,
high_div,chr5,61400000,73400000,FUN_016592,,,,,
high_div,chr5,61400000,73400000,FUN_016593,,,,,
high_div,chr5,61400000,73400000,FUN_016594,,,,,
high_div,chr5,61400000,73400000,FUN_016595,,,,,
high_div,chr5,61400000,73400000,FUN_016596,,,,,
high_div,chr5,61400000,73400000,FUN_016597,,,,,
high_div,chr5,61400000,73400000,FUN_016598,IL1RAPL1,IL1RAPL1,Interleukin-1 receptor accessory protein-like 1 (IL-1-RAPL-1) (IL-1RAPL-1) (IL1RAPL-1) (EC 3.2.2.6) (X-linked interleukin-1 receptor accessory protein-like 1),Q7YQL9,
high_div,chr5,61400000,73400000,FUN_016599,NR0B1,NR0B1,Nuclear receptor subfamily 0 group B member 1 (Nuclear receptor DAX-1),P79386,
high_div,chr5,61400000,73400000,FUN_016600,,,,,
high_div,chr5,61400000,73400000,FUN_016601,TASL,CXorf21,TLR adapter interacting with SLC15A4 on the lysosome,Q9HAI6,"TISSUE SPECIFICITY: Highly expressed in immune cell types such as B-cells, neutrophils, dendritic cells and monocytes, the expression levels are two-three-fold higher in female cells compared to male cells (at protein level) (PubMed:31092820, PubMed:31001245). Expressed at low levels in T-cells and NK cells (PubMed:31001245). {ECO:0000269|PubMed:31001245, ECO:0000269|PubMed:31092820}."
high_div,chr5,61400000,73400000,FUN_016602,GK,GK,Glycerol kinase (GK) (Glycerokinase) (EC 2.7.1.30) (ATP-stimulated glucocorticoid-receptor translocation promoter) (ASTP) (ATP:glycerol 3-phosphotransferase),Q63060,
high_div,chr5,61400000,73400000,FUN_016603,,,,,
high_div,chr5,61400000,73400000,FUN_016604,TAB3,TAB3,TGF-beta-activated kinase 1 and MAP3K7-binding protein 3 (Mitogen-activated protein kinase kinase kinase 7-interacting protein 3) (NF-kappa-B-activating protein 1) (TAK1-binding protein 3) (TAB-3) (TGF-beta-activated kinase 1-binding protein 3),Q8N5C8,TISSUE SPECIFICITY: Widely expressed. Constitutively overexpressed in certain tumor tissues. {ECO:0000269|PubMed:14670075}.; TISSUE SPECIFICITY: [Isoform 1]: Major transcript. {ECO:0000269|PubMed:14766965}.; TISSUE SPECIFICITY: [Isoform 2]: Minor transcript. {ECO:0000269|PubMed:14766965}.
high_div,chr5,61400000,73400000,FUN_016605,,,,,
high_div,chr5,61400000,73400000,FUN_30960,DMD,DMD,Dystrophin,P11533,
high_div,chr5,61400000,73400000,FUN_016606,,,,,
high_div,chr5,61400000,73400000,FUN_016607,,,,,
high_div,chr5,61400000,73400000,FUN_016608,DMD,DMD,Dystrophin,Q5GN48,"TISSUE SPECIFICITY: In the retina, expressed in the outer plexiform layer (OPL) and around the blood vessels. Also observed at the vitreal border of the retina corresponding to the inner limiting membrane (ILM). Presynaptically localized in cone pedicles and postsynaptically in bipolar cells (at protein level). {ECO:0000269|PubMed:15941659}."
high_div,chr5,61400000,73400000,FUN_016609,DMD,DMD,Dystrophin,P11530,TISSUE SPECIFICITY: Strongly expressed in skeletal muscle and weak expression observed in newborn brain which increases in adult brain. {ECO:0000269|PubMed:3340214}.
high_div,chr5,61400000,73400000,FUN_016610,DMD,DMD,Dystrophin,Q5GN48,"TISSUE SPECIFICITY: In the retina, expressed in the outer plexiform layer (OPL) and around the blood vessels. Also observed at the vitreal border of the retina corresponding to the inner limiting membrane (ILM). Presynaptically localized in cone pedicles and postsynaptically in bipolar cells (at protein level). {ECO:0000269|PubMed:15941659}."
high_div,chr5,61400000,73400000,FUN_016611,S100A10,S100A10,Protein S100-A10 (Calpactin I light chain) (Calpactin-1 light chain) (Cellular ligand of annexin II) (S100 calcium-binding protein A10) (p10 protein) (p11),P08207,
high_div,chr5,61400000,73400000,FUN_016612,,,,,
high_div,chr5,61400000,73400000,FUN_016613,DMD,DMD,Dystrophin,P11533,
high_div,chr5,61400000,73400000,FUN_016614,DMD,DMD,Dystrophin,P11533,
high_div,chr5,61400000,73400000,FUN_016615,,,,,
high_div,chr5,61400000,73400000,FUN_016617,,,,,
high_div,chr5,61400000,73400000,FUN_016619,,,,,
high_div,chr5,61400000,73400000,FUN_016620,,,,,
high_div,chr5,61400000,73400000,FUN_016621,DMD,DMD,Dystrophin,P11533,
high_div,chr5,61400000,73400000,FUN_016622,DMD,DMD,Dystrophin,P11533,
high_div,chr5,61400000,73400000,FUN_016623,,,,,
high_div,chr5,61400000,73400000,FUN_016624,,,,,
high_div,chr5,61400000,73400000,FUN_016625,TMEM47,TMEM47,Transmembrane protein 47 (Transmembrane 4 superfamily member 10),Q9JJG6,TISSUE SPECIFICITY: Expressed in podocytes (at protein level). {ECO:0000269|PubMed:21881001}.
high_div,chr5,61400000,73400000,FUN_016626,E2F7,E2F7,Transcription factor E2F7 (E2F-7),D4A4D7,
high_div,chr5,61400000,73400000,FUN_016627,,,,,
high_div,chr5,61400000,73400000,FUN_016628,,,,,
high_div,chr5,61400000,73400000,FUN_016629,PRRG1,,Transmembrane gamma-carboxyglutamic acid protein 1 (Proline-rich gamma-carboxyglutamic acid protein 1) (Proline-rich Gla protein 1),A7Z070,
high_div,chr5,61400000,73400000,FUN_016630,CFAP47,CHDC2,Cilia- and flagella-associated protein 47,Q6ZTR5,TISSUE SPECIFICITY: Highly expressed in spermatzoa (at protein level). {ECO:0000269|PubMed:33472045}.
high_div,chr5,61400000,73400000,FUN_016631,CFAP47,,Cilia- and flagella-associated protein 47,Q6ZTR5,TISSUE SPECIFICITY: Highly expressed in spermatzoa (at protein level). {ECO:0000269|PubMed:33472045}.
high_div,chr5,61400000,73400000,FUN_016632,CFAP47,CHDC2,Cilia- and flagella-associated protein 47,Q6ZTR5,TISSUE SPECIFICITY: Highly expressed in spermatzoa (at protein level). {ECO:0000269|PubMed:33472045}.
high_div,chr5,61400000,73400000,FUN_016633,CFAP47,CHDC2,Cilia and flagella-associated protein 47,A0A0G2JEB6,TISSUE SPECIFICITY: Highly expressed in spermatzoa (at protein level). {ECO:0000269|PubMed:33472045}.
high_div,chr5,61400000,73400000,FUN_30961,CFAP47,CHDC2,Cilia- and flagella-associated protein 47,Q6ZTR5,TISSUE SPECIFICITY: Highly expressed in spermatzoa (at protein level). {ECO:0000269|PubMed:33472045}.
high_div,chr5,61400000,73400000,FUN_016635,,,,,
high_div,chr5,61400000,73400000,FUN_016636,,,,,
high_div,chr5,61400000,73400000,FUN_016637,PRRG1,PRRG1,Transmembrane gamma-carboxyglutamic acid protein 1 (Proline-rich gamma-carboxyglutamic acid protein 1) (Proline-rich Gla protein 1),A7Z070,
high_div,chr5,61400000,73400000,FUN_016638,XK,XK,Endoplasmic reticulum membrane adapter protein XK (Membrane transport protein XK) (XK homolog) (XK-related protein 1),Q9QXY7,
high_div,chr5,61400000,73400000,FUN_016639,,,,,
high_div,chr5,61400000,73400000,FUN_016640,CYBB,CYBB,Cytochrome b-245 heavy chain (EC 1.-.-.-) (CGD91-phox) (Cytochrome b(558) subunit beta) (Cytochrome b558 subunit beta) (Heme-binding membrane glycoprotein gp91phox) (Neutrophil cytochrome b 91 kDa polypeptide) (gp91-1) (gp91-phox) (p22 phagocyte B-cytochrome),O46522,
high_div,chr5,61400000,73400000,FUN_016641,DYNLT3,DYNLT3,Dynein light chain Tctex-type 3,Q5NVF5,
high_div,chr5,61400000,73400000,FUN_016642,SYTL5,SYTL5,Synaptotagmin-like protein 5,Q812E4,
high_div,chr5,61400000,73400000,FUN_30962,,,,,
high_div,chr5,61400000,73400000,FUN_016644,SRPX,SRPX,Sushi repeat-containing protein SRPX,P78539,"TISSUE SPECIFICITY: Detected in fibroblasts (at protein level) (PubMed:36213313). Retina and heart; less in placenta, pancreas, lung, liver, skeletal muscle, kidney and brain. {ECO:0000269|PubMed:36213313}."
high_div,chr5,61400000,73400000,FUN_016645,,,,,
high_div,chr5,61400000,73400000,FUN_016646,RPGR,RPGR,X-linked retinitis pigmentosa GTPase regulator,Q9N1T2,"TISSUE SPECIFICITY: Isoform 1 is expressed exclusively in testis. Isoforms 2, 3 and 4 are widely expressed. {ECO:0000269|PubMed:10699176}."
high_div,chr5,61400000,73400000,FUN_30963,,,,,
high_div,chr5,61400000,73400000,FUN_016647,,,,,
high_div,chr5,61400000,73400000,FUN_016648,OTC,OTC,"Ornithine transcarbamylase, mitochondrial (OTCase) (EC 2.1.3.3) (Ornithine carbamoyltransferase, mitochondrial)",P00480,TISSUE SPECIFICITY: Mainly expressed in liver and intestinal mucosa.
high_div,chr5,61400000,73400000,FUN_016649,OTC,OTC,"Ornithine transcarbamylase, mitochondrial (OTCase) (EC 2.1.3.3) (Ornithine carbamoyltransferase, mitochondrial)",Q9YHY9,"TISSUE SPECIFICITY: Expressed in kidney, brain, heart, liver, pancreas, gizzard, small intestine and breast muscle. More abundant in mitochondrion-rich organs (heart, liver and brain) than in other organs. Activity is only detected in the kidney. {ECO:0000269|PubMed:3606562}."
high_div,chr5,61400000,73400000,FUN_016650,TSPAN7,TSPAN7,Tetraspanin-7 (Tspan-7) (Cell surface glycoprotein A15) (PE31) (TALLA homolog) (Transmembrane 4 superfamily member 2) (CD antigen CD231),Q62283,
high_div,chr5,61400000,73400000,FUN_016651,MID1IP1,MID1IP1,Mid1-interacting protein 1 (Gastrulation-specific G12-like protein) (Mid1-interacting G12-like protein) (Protein STRAIT11499 homolog) (Spot 14-related protein) (S14R) (Spot 14-R),Q9CQ20,"TISSUE SPECIFICITY: During embryonic development, expressed mainly in the neuroepithelial midline, urogenital apparatus and digits. Detected in adult white fat, liver, heart, brain and kidney. Expressed at very low levels in lactating mammary gland. {ECO:0000269|PubMed:15070402, ECO:0000269|PubMed:15890771, ECO:0000269|PubMed:20457939}."
high_div,chr5,61400000,73400000,FUN_016652,,,,,
high_div,chr5,61400000,73400000,FUN_016653,,,,,
high_div,chr5,61400000,73400000,FUN_016654,,,,,
high_div,chr5,61400000,73400000,FUN_016655,,,,,
high_div,chr5,61400000,73400000,FUN_016656,,,,,
high_div,chr5,61400000,73400000,FUN_016657,,,,,
high_div,chr5,61400000,73400000,FUN_016658,,,,,
high_div,chr5,61400000,73400000,FUN_016659,BCOR,BCOR,BCL-6 corepressor (BCoR),Q6W2J9,TISSUE SPECIFICITY: Ubiquitously expressed. {ECO:0000269|PubMed:10898795}.
high_div,chr5,61400000,73400000,FUN_016660,,,,,
high_div,chr5,61400000,73400000,FUN_016661,,,,,
high_div,chr5,61400000,73400000,FUN_016662,,,,,
high_div,chr5,61400000,73400000,FUN_016663,,,,,
high_div,chr5,61400000,73400000,FUN_016664,ATP6AP2,ATP6AP2,Renin receptor (ATPase H(+)-transporting lysosomal accessory protein 2) (ATPase H(+)-transporting lysosomal-interacting protein 2) (Renin/prorenin receptor) [Cleaved into: Renin receptor extracellular fragment; Renin receptor cytoplasmic fragment],Q6AXS4,TISSUE SPECIFICITY: Expressed in the brain. {ECO:0000269|PubMed:32165585}.
high_div,chr5,61400000,73400000,FUN_016665,MED14,MED14,Mediator of RNA polymerase II transcription subunit 14 (Activator-recruited cofactor 150 kDa component) (ARC150) (Cofactor required for Sp1 transcriptional activation subunit 2) (CRSP complex subunit 2) (Mediator complex subunit 14) (RGR1 homolog) (hRGR1) (Thyroid hormone receptor-associated protein complex 170 kDa component) (Trap170) (Transcriptional coactivator CRSP150) (Vitamin D3 receptor-interacting protein complex 150 kDa component) (DRIP150),O60244,TISSUE SPECIFICITY: Ubiquitous.
high_div,chr5,61400000,73400000,FUN_016666,,,,,
high_div,chr5,61400000,73400000,FUN_016667,,,,,
high_div,chr5,61400000,73400000,FUN_016668,,,,,
high_div,chr5,61400000,73400000,FUN_016669,,,,,
high_div,chr5,61400000,73400000,FUN_016670,,,,,
high_div,chr5,61400000,73400000,FUN_016671,,,,,
high_div,chr5,61400000,73400000,FUN_016672,USP9X,USP9X,"Probable ubiquitin carboxyl-terminal hydrolase FAF-X (EC 3.4.19.12) (Deubiquitinating enzyme FAF-X) (Fat facets in mammals) (hFAM) (Fat facets protein-related, X-linked) (Ubiquitin thioesterase FAF-X) (Ubiquitin-specific protease 9, X chromosome) (Ubiquitin-specific-processing protease FAF-X)",Q93008,TISSUE SPECIFICITY: Widely expressed in embryonic and adult tissues. {ECO:0000269|PubMed:8922996}.
high_div,chr5,61400000,73400000,FUN_016673,RPL8,RPL8,Large ribosomal subunit protein uL2 (60S ribosomal protein L8),P62919,
high_div,chr5,61400000,73400000,FUN_016674,DDX3X,DDX3X,"ATP-dependent RNA helicase DDX3X (EC 3.6.4.13) (CAP-Rf) (DEAD box protein 3, X-chromosomal) (DEAD box, X isoform) (DBX) (Helicase-like protein 2) (HLP2)",O00571,"TISSUE SPECIFICITY: Widely expressed (PubMed:15294876). In testis, expressed in spermatids (PubMed:15294876). Expressed in epidermis and liver (at protein level) (PubMed:16818630, PubMed:16301996). {ECO:0000269|PubMed:15294876, ECO:0000269|PubMed:16301996, ECO:0000269|PubMed:16818630}."
high_div,chr5,61400000,73400000,FUN_016675,NYX,NYX,Nyctalopin,Q9GZU5,"TISSUE SPECIFICITY: Expressed in kidney and retina. Also at low levels in brain, testis and muscle. Within the retina, expressed in the inner segment of photoreceptors, outer and inner nuclear layers and the ganglion cell layer. {ECO:0000269|PubMed:11062471, ECO:0000269|PubMed:11062472}."
high_div,chr5,61400000,73400000,FUN_016678,CASK,CASK,Peripheral plasma membrane protein CASK (EC 2.7.11.1) (Calcium/calmodulin-dependent serine protein kinase),O70589,
high_div,chr5,61400000,73400000,FUN_016680,,,,,
high_div,chr5,61400000,73400000,FUN_016681,,,,,
high_div,chr5,61400000,73400000,FUN_30964,GTF2IRD2,,General transcription factor II-I repeat domain-containing protein 2A (GTF2I repeat domain-containing protein 2A) (Transcription factor GTF2IRD2-alpha),Q86UP8,TISSUE SPECIFICITY: Ubiquitous. {ECO:0000269|PubMed:15100712}.
high_div,chr5,61400000,73400000,FUN_016682,,,,,
high_div,chr5,61400000,73400000,FUN_016683,,,,,
high_div,chr5,61400000,73400000,FUN_016684,,,,,
high_div,chr5,61400000,73400000,FUN_016685,MAOA,MAOA,Amine oxidase [flavin-containing] A (EC 1.4.3.21) (EC 1.4.3.4) (Monoamine oxidase type A) (MAO-A),Q5RE60,
high_div,chr5,61400000,73400000,FUN_016686,,,,,
high_div,chr5,61400000,73400000,FUN_016687,MAOB,MAOB,Amine oxidase [flavin-containing] B (EC 1.4.3.21) (EC 1.4.3.4) (Monoamine oxidase type B) (MAO-B),P27338,
high_div,chr5,61400000,73400000,FUN_016688,NDP,NDP,Norrin (Norrie disease protein homolog),Q60HE4,
high_div,chr5,61400000,73400000,FUN_30965,EFHC2,EFHC2,EF-hand domain-containing family member C2,Q32TG3,
high_div,chr5,61400000,73400000,FUN_016689,,,,,
high_div,chr5,61400000,73400000,FUN_016690,FUNDC1,FUNDC1,FUN14 domain-containing protein 1,E1BWM5,
low_div,chr5,67900000,69000000,FUN_016627,,,,,
low_div,chr5,67900000,69000000,FUN_016628,,,,,
low_div,chr5,67900000,69000000,FUN_016629,PRRG1,,Transmembrane gamma-carboxyglutamic acid protein 1 (Proline-rich gamma-carboxyglutamic acid protein 1) (Proline-rich Gla protein 1),A7Z070,
low_div,chr5,67900000,69000000,FUN_016630,CFAP47,CHDC2,Cilia- and flagella-associated protein 47,Q6ZTR5,TISSUE SPECIFICITY: Highly expressed in spermatzoa (at protein level). {ECO:0000269|PubMed:33472045}.
low_div,chr5,67900000,69000000,FUN_016631,CFAP47,,Cilia- and flagella-associated protein 47,Q6ZTR5,TISSUE SPECIFICITY: Highly expressed in spermatzoa (at protein level). {ECO:0000269|PubMed:33472045}.
low_div,chr5,67900000,69000000,FUN_016632,CFAP47,CHDC2,Cilia- and flagella-associated protein 47,Q6ZTR5,TISSUE SPECIFICITY: Highly expressed in spermatzoa (at protein level). {ECO:0000269|PubMed:33472045}.
low_div,chr5,67900000,69000000,FUN_016633,CFAP47,CHDC2,Cilia and flagella-associated protein 47,A0A0G2JEB6,TISSUE SPECIFICITY: Highly expressed in spermatzoa (at protein level). {ECO:0000269|PubMed:33472045}.
low_div,chr5,67900000,69000000,FUN_30961,CFAP47,CHDC2,Cilia- and flagella-associated protein 47,Q6ZTR5,TISSUE SPECIFICITY: Highly expressed in spermatzoa (at protein level). {ECO:0000269|PubMed:33472045}.
low_div,chr5,67900000,69000000,FUN_016635,,,,,
low_div,chr5,67900000,69000000,FUN_016636,,,,,
low_div,chr5,67900000,69000000,FUN_016637,PRRG1,PRRG1,Transmembrane gamma-carboxyglutamic acid protein 1 (Proline-rich gamma-carboxyglutamic acid protein 1) (Proline-rich Gla protein 1),A7Z070,
